x,y,attempt,log_attempt,made,missed
74,61,19,1.2787536009528289,11,8
75,61,7,0.8450980400142568,5,2
76,61,14,1.146128035678238,3,11
77,61,8,0.9030899869919435,2,6
78,61,11,1.0413926851582251,2,9
79,61,3,0.47712125471966244,1,2
80,61,4,0.6020599913279624,2,2
81,61,4,0.6020599913279624,3,1
82,61,2,0.3010299956639812,1,1
83,61,1,0.0,1,0
84,61,3,0.47712125471966244,1,2
85,61,2,0.3010299956639812,1,1
86,61,2,0.3010299956639812,0,2
11,62,1,0.0,0,1
14,62,1,0.0,1,0
15,62,2,0.3010299956639812,2,0
16,62,1,0.0,1,0
17,62,1,0.0,0,1
18,62,1,0.0,0,1
19,62,3,0.47712125471966244,1,2
20,62,5,0.6989700043360189,1,4
21,62,3,0.47712125471966244,2,1
22,62,10,1.0,3,7
23,62,7,0.8450980400142568,3,4
24,62,7,0.8450980400142568,5,2
25,62,6,0.7781512503836436,0,6
26,62,6,0.7781512503836436,1,5
27,62,7,0.8450980400142568,2,5
28,62,8,0.9030899869919435,4,4
29,62,16,1.2041199826559248,6,10
30,62,19,1.2787536009528289,7,12
31,62,15,1.1760912590556813,7,8
32,62,22,1.3424226808222062,8,14
33,62,14,1.146128035678238,5,9
34,62,21,1.3222192947339193,5,16
35,62,21,1.3222192947339193,4,17
36,62,22,1.3424226808222062,9,13
37,62,10,1.0,4,6
38,62,23,1.3617278360175928,4,19
39,62,16,1.2041199826559248,4,12
40,62,23,1.3617278360175928,11,12
41,62,11,1.0413926851582251,6,5
42,62,21,1.3222192947339193,6,15
43,62,35,1.5440680443502757,15,20
44,62,34,1.5314789170422551,12,22
45,62,21,1.3222192947339193,9,12
46,62,23,1.3617278360175928,8,15
47,62,38,1.5797835966168101,15,23
48,62,22,1.3424226808222062,8,14
49,62,34,1.5314789170422551,14,20
50,62,30,1.4771212547196624,11,19
51,62,33,1.5185139398778875,9,24
52,62,38,1.5797835966168101,16,22
53,62,31,1.4913616938342726,12,19
54,62,30,1.4771212547196624,7,23
55,62,27,1.4313637641589874,11,16
56,62,28,1.4471580313422192,12,16
57,62,17,1.2304489213782739,8,9
58,62,17,1.2304489213782739,6,11
59,62,25,1.3979400086720377,9,16
60,62,27,1.4313637641589874,7,20
61,62,29,1.462397997898956,4,25
62,62,22,1.3424226808222062,7,15
63,62,17,1.2304489213782739,5,12
64,62,24,1.380211241711606,6,18
65,62,18,1.255272505103306,4,14
66,62,17,1.2304489213782739,2,15
67,62,17,1.2304489213782739,4,13
68,62,11,1.0413926851582251,5,6
69,62,16,1.2041199826559248,6,10
70,62,9,0.9542425094393249,4,5
71,62,9,0.9542425094393249,3,6
72,62,7,0.8450980400142568,3,4
73,62,8,0.9030899869919435,1,7
74,62,6,0.7781512503836436,2,4
75,62,6,0.7781512503836436,1,5
76,62,7,0.8450980400142568,1,6
77,62,8,0.9030899869919435,2,6
78,62,4,0.6020599913279624,1,3
79,62,1,0.0,0,1
80,62,1,0.0,1,0
83,62,1,0.0,0,1
84,62,1,0.0,1,0
85,62,2,0.3010299956639812,1,1
87,62,2,0.3010299956639812,0,2
90,62,1,0.0,0,1
92,62,1,0.0,0,1
14,63,1,0.0,0,1
16,63,3,0.47712125471966244,0,3
17,63,3,0.47712125471966244,1,2
18,63,5,0.6989700043360189,2,3
19,63,2,0.3010299956639812,0,2
20,63,2,0.3010299956639812,2,0
21,63,1,0.0,1,0
22,63,3,0.47712125471966244,1,2
23,63,4,0.6020599913279624,0,4
24,63,5,0.6989700043360189,2,3
25,63,5,0.6989700043360189,0,5
26,63,4,0.6020599913279624,1,3
27,63,14,1.146128035678238,4,10
28,63,11,1.0413926851582251,4,7
29,63,13,1.1139433523068367,5,8
30,63,13,1.1139433523068367,3,10
31,63,13,1.1139433523068367,2,11
32,63,14,1.146128035678238,5,9
33,63,19,1.2787536009528289,9,10
34,63,17,1.2304489213782739,9,8
35,63,20,1.3010299956639813,5,15
36,63,19,1.2787536009528289,0,19
37,63,26,1.414973347970818,10,16
38,63,16,1.2041199826559248,7,9
39,63,25,1.3979400086720377,7,18
40,63,21,1.3222192947339193,9,12
41,63,27,1.4313637641589874,9,18
42,63,29,1.462397997898956,10,19
43,63,15,1.1760912590556813,5,10
44,63,27,1.4313637641589874,8,19
45,63,23,1.3617278360175928,8,15
46,63,20,1.3010299956639813,12,8
47,63,32,1.505149978319906,11,21
48,63,31,1.4913616938342726,9,22
49,63,30,1.4771212547196624,9,21
50,63,46,1.662757831681574,13,33
51,63,33,1.5185139398778875,11,22
52,63,32,1.505149978319906,8,24
53,63,30,1.4771212547196624,8,22
54,63,25,1.3979400086720377,7,18
55,63,35,1.5440680443502757,11,24
56,63,23,1.3617278360175928,8,15
57,63,28,1.4471580313422192,14,14
58,63,20,1.3010299956639813,4,16
59,63,28,1.4471580313422192,9,19
60,63,28,1.4471580313422192,9,19
61,63,31,1.4913616938342726,12,19
62,63,18,1.255272505103306,9,9
63,63,19,1.2787536009528289,6,13
64,63,21,1.3222192947339193,7,14
65,63,15,1.1760912590556813,5,10
66,63,12,1.0791812460476249,4,8
67,63,10,1.0,2,8
68,63,14,1.146128035678238,4,10
69,63,13,1.1139433523068367,3,10
70,63,7,0.8450980400142568,0,7
71,63,9,0.9542425094393249,3,6
72,63,7,0.8450980400142568,2,5
73,63,4,0.6020599913279624,1,3
74,63,1,0.0,1,0
75,63,7,0.8450980400142568,2,5
76,63,2,0.3010299956639812,1,1
77,63,3,0.47712125471966244,0,3
78,63,4,0.6020599913279624,0,4
79,63,3,0.47712125471966244,1,2
80,63,4,0.6020599913279624,1,3
81,63,3,0.47712125471966244,0,3
83,63,2,0.3010299956639812,0,2
84,63,2,0.3010299956639812,0,2
91,63,1,0.0,0,1
8,64,2,0.3010299956639812,0,2
15,64,1,0.0,0,1
16,64,1,0.0,1,0
17,64,1,0.0,1,0
18,64,1,0.0,0,1
19,64,1,0.0,0,1
20,64,2,0.3010299956639812,0,2
22,64,5,0.6989700043360189,2,3
23,64,5,0.6989700043360189,0,5
24,64,5,0.6989700043360189,2,3
25,64,4,0.6020599913279624,0,4
26,64,4,0.6020599913279624,2,2
27,64,8,0.9030899869919435,1,7
28,64,7,0.8450980400142568,1,6
29,64,6,0.7781512503836436,4,2
30,64,9,0.9542425094393249,2,7
31,64,11,1.0413926851582251,2,9
32,64,8,0.9030899869919435,2,6
33,64,11,1.0413926851582251,5,6
34,64,19,1.2787536009528289,7,12
35,64,21,1.3222192947339193,10,11
36,64,11,1.0413926851582251,5,6
37,64,16,1.2041199826559248,4,12
38,64,22,1.3424226808222062,10,12
39,64,16,1.2041199826559248,7,9
40,64,16,1.2041199826559248,5,11
41,64,22,1.3424226808222062,8,14
42,64,14,1.146128035678238,3,11
43,64,14,1.146128035678238,7,7
44,64,25,1.3979400086720377,8,17
45,64,20,1.3010299956639813,5,15
46,64,26,1.414973347970818,7,19
47,64,23,1.3617278360175928,10,13
48,64,33,1.5185139398778875,14,19
49,64,34,1.5314789170422551,15,19
50,64,30,1.4771212547196624,14,16
51,64,24,1.380211241711606,6,18
52,64,20,1.3010299956639813,3,17
53,64,28,1.4471580313422192,4,24
54,64,23,1.3617278360175928,6,17
55,64,20,1.3010299956639813,5,15
56,64,18,1.255272505103306,6,12
57,64,17,1.2304489213782739,6,11
58,64,15,1.1760912590556813,2,13
59,64,21,1.3222192947339193,3,18
60,64,15,1.1760912590556813,6,9
61,64,28,1.4471580313422192,7,21
62,64,17,1.2304489213782739,4,13
63,64,15,1.1760912590556813,2,13
64,64,14,1.146128035678238,3,11
65,64,13,1.1139433523068367,1,12
66,64,16,1.2041199826559248,4,12
67,64,14,1.146128035678238,8,6
68,64,10,1.0,5,5
69,64,6,0.7781512503836436,2,4
70,64,6,0.7781512503836436,2,4
71,64,9,0.9542425094393249,2,7
72,64,3,0.47712125471966244,1,2
73,64,8,0.9030899869919435,4,4
74,64,4,0.6020599913279624,1,3
75,64,3,0.47712125471966244,2,1
76,64,2,0.3010299956639812,0,2
77,64,5,0.6989700043360189,2,3
78,64,3,0.47712125471966244,0,3
79,64,1,0.0,1,0
81,64,1,0.0,0,1
82,64,1,0.0,0,1
89,64,1,0.0,0,1
12,65,1,0.0,0,1
15,65,1,0.0,0,1
19,65,3,0.47712125471966244,1,2
21,65,3,0.47712125471966244,1,2
22,65,2,0.3010299956639812,1,1
23,65,3,0.47712125471966244,1,2
24,65,6,0.7781512503836436,2,4
25,65,4,0.6020599913279624,1,3
26,65,3,0.47712125471966244,1,2
27,65,6,0.7781512503836436,3,3
28,65,9,0.9542425094393249,4,5
29,65,5,0.6989700043360189,1,4
30,65,3,0.47712125471966244,2,1
31,65,11,1.0413926851582251,2,9
32,65,8,0.9030899869919435,4,4
33,65,7,0.8450980400142568,1,6
34,65,16,1.2041199826559248,5,11
35,65,7,0.8450980400142568,1,6
36,65,17,1.2304489213782739,7,10
37,65,12,1.0791812460476249,3,9
38,65,7,0.8450980400142568,2,5
39,65,9,0.9542425094393249,1,8
40,65,11,1.0413926851582251,3,8
41,65,10,1.0,1,9
42,65,26,1.414973347970818,10,16
43,65,17,1.2304489213782739,5,12
44,65,24,1.380211241711606,8,16
45,65,18,1.255272505103306,5,13
46,65,18,1.255272505103306,7,11
47,65,19,1.2787536009528289,5,14
48,65,21,1.3222192947339193,9,12
49,65,41,1.6127838567197355,11,30
50,65,21,1.3222192947339193,5,16
51,65,28,1.4471580313422192,9,19
52,65,26,1.414973347970818,12,14
53,65,19,1.2787536009528289,6,13
54,65,19,1.2787536009528289,4,15
55,65,19,1.2787536009528289,8,11
56,65,21,1.3222192947339193,4,17
57,65,18,1.255272505103306,8,10
58,65,19,1.2787536009528289,11,8
59,65,19,1.2787536009528289,7,12
60,65,15,1.1760912590556813,3,12
61,65,13,1.1139433523068367,2,11
62,65,9,0.9542425094393249,3,6
63,65,8,0.9030899869919435,3,5
64,65,7,0.8450980400142568,1,6
65,65,11,1.0413926851582251,3,8
66,65,8,0.9030899869919435,2,6
67,65,4,0.6020599913279624,2,2
68,65,6,0.7781512503836436,2,4
69,65,6,0.7781512503836436,3,3
70,65,8,0.9030899869919435,0,8
71,65,3,0.47712125471966244,1,2
72,65,7,0.8450980400142568,3,4
73,65,4,0.6020599913279624,2,2
74,65,4,0.6020599913279624,2,2
75,65,4,0.6020599913279624,2,2
76,65,2,0.3010299956639812,0,2
77,65,3,0.47712125471966244,0,3
78,65,3,0.47712125471966244,1,2
81,65,1,0.0,1,0
92,65,1,0.0,0,1
13,66,1,0.0,0,1
17,66,1,0.0,1,0
19,66,1,0.0,0,1
21,66,1,0.0,1,0
22,66,2,0.3010299956639812,0,2
23,66,1,0.0,0,1
24,66,3,0.47712125471966244,0,3
25,66,1,0.0,0,1
26,66,5,0.6989700043360189,1,4
28,66,2,0.3010299956639812,0,2
29,66,7,0.8450980400142568,3,4
30,66,1,0.0,0,1
31,66,6,0.7781512503836436,1,5
32,66,6,0.7781512503836436,3,3
33,66,10,1.0,2,8
34,66,9,0.9542425094393249,3,6
35,66,14,1.146128035678238,4,10
36,66,6,0.7781512503836436,3,3
37,66,5,0.6989700043360189,2,3
38,66,9,0.9542425094393249,1,8
39,66,13,1.1139433523068367,6,7
40,66,9,0.9542425094393249,5,4
41,66,14,1.146128035678238,4,10
42,66,8,0.9030899869919435,1,7
43,66,13,1.1139433523068367,3,10
44,66,12,1.0791812460476249,5,7
45,66,19,1.2787536009528289,6,13
46,66,20,1.3010299956639813,4,16
47,66,14,1.146128035678238,10,4
48,66,15,1.1760912590556813,7,8
49,66,21,1.3222192947339193,9,12
50,66,23,1.3617278360175928,6,17
51,66,12,1.0791812460476249,5,7
52,66,26,1.414973347970818,6,20
53,66,16,1.2041199826559248,5,11
54,66,11,1.0413926851582251,3,8
55,66,13,1.1139433523068367,5,8
56,66,10,1.0,4,6
57,66,12,1.0791812460476249,5,7
58,66,12,1.0791812460476249,6,6
59,66,21,1.3222192947339193,6,15
60,66,5,0.6989700043360189,1,4
61,66,7,0.8450980400142568,4,3
62,66,7,0.8450980400142568,3,4
63,66,10,1.0,3,7
64,66,8,0.9030899869919435,6,2
65,66,8,0.9030899869919435,4,4
66,66,7,0.8450980400142568,1,6
67,66,7,0.8450980400142568,2,5
68,66,7,0.8450980400142568,2,5
69,66,4,0.6020599913279624,2,2
70,66,3,0.47712125471966244,2,1
71,66,2,0.3010299956639812,1,1
72,66,4,0.6020599913279624,1,3
73,66,1,0.0,0,1
74,66,2,0.3010299956639812,0,2
75,66,2,0.3010299956639812,1,1
76,66,2,0.3010299956639812,0,2
77,66,3,0.47712125471966244,0,3
79,66,1,0.0,1,0
80,66,2,0.3010299956639812,1,1
82,66,2,0.3010299956639812,0,2
86,66,1,0.0,0,1
12,67,1,0.0,0,1
14,67,2,0.3010299956639812,1,1
22,67,1,0.0,0,1
23,67,2,0.3010299956639812,0,2
24,67,2,0.3010299956639812,1,1
25,67,1,0.0,1,0
26,67,3,0.47712125471966244,0,3
27,67,1,0.0,0,1
28,67,6,0.7781512503836436,2,4
29,67,1,0.0,1,0
30,67,1,0.0,0,1
31,67,4,0.6020599913279624,1,3
32,67,3,0.47712125471966244,2,1
33,67,6,0.7781512503836436,1,5
34,67,3,0.47712125471966244,1,2
35,67,6,0.7781512503836436,3,3
36,67,7,0.8450980400142568,2,5
37,67,5,0.6989700043360189,0,5
38,67,5,0.6989700043360189,0,5
39,67,7,0.8450980400142568,0,7
40,67,10,1.0,5,5
41,67,11,1.0413926851582251,2,9
42,67,14,1.146128035678238,6,8
43,67,5,0.6989700043360189,1,4
44,67,10,1.0,3,7
45,67,11,1.0413926851582251,1,10
46,67,14,1.146128035678238,4,10
47,67,13,1.1139433523068367,6,7
48,67,16,1.2041199826559248,6,10
49,67,8,0.9030899869919435,4,4
50,67,11,1.0413926851582251,7,4
51,67,19,1.2787536009528289,5,14
52,67,16,1.2041199826559248,8,8
53,67,14,1.146128035678238,3,11
54,67,3,0.47712125471966244,0,3
55,67,8,0.9030899869919435,4,4
56,67,11,1.0413926851582251,8,3
57,67,6,0.7781512503836436,1,5
58,67,8,0.9030899869919435,5,3
59,67,5,0.6989700043360189,1,4
60,67,4,0.6020599913279624,2,2
61,67,16,1.2041199826559248,4,12
62,67,12,1.0791812460476249,4,8
63,67,9,0.9542425094393249,0,9
64,67,8,0.9030899869919435,3,5
65,67,3,0.47712125471966244,1,2
66,67,11,1.0413926851582251,3,8
67,67,5,0.6989700043360189,3,2
68,67,5,0.6989700043360189,1,4
69,67,4,0.6020599913279624,2,2
70,67,1,0.0,0,1
71,67,1,0.0,0,1
72,67,5,0.6989700043360189,2,3
73,67,1,0.0,0,1
74,67,2,0.3010299956639812,1,1
75,67,1,0.0,1,0
76,67,1,0.0,1,0
78,67,1,0.0,0,1
79,67,1,0.0,1,0
9,68,1,0.0,0,1
13,68,1,0.0,0,1
20,68,2,0.3010299956639812,0,2
21,68,1,0.0,0,1
22,68,1,0.0,0,1
24,68,1,0.0,1,0
25,68,1,0.0,0,1
26,68,2,0.3010299956639812,0,2
27,68,2,0.3010299956639812,1,1
28,68,1,0.0,0,1
29,68,4,0.6020599913279624,2,2
30,68,2,0.3010299956639812,1,1
31,68,2,0.3010299956639812,0,2
32,68,5,0.6989700043360189,1,4
33,68,2,0.3010299956639812,0,2
34,68,4,0.6020599913279624,3,1
35,68,6,0.7781512503836436,2,4
36,68,4,0.6020599913279624,3,1
37,68,8,0.9030899869919435,2,6
38,68,5,0.6989700043360189,0,5
39,68,6,0.7781512503836436,4,2
40,68,9,0.9542425094393249,3,6
41,68,8,0.9030899869919435,1,7
42,68,8,0.9030899869919435,0,8
43,68,6,0.7781512503836436,1,5
44,68,6,0.7781512503836436,0,6
45,68,8,0.9030899869919435,0,8
46,68,6,0.7781512503836436,1,5
47,68,13,1.1139433523068367,8,5
48,68,12,1.0791812460476249,4,8
49,68,13,1.1139433523068367,5,8
50,68,12,1.0791812460476249,4,8
51,68,12,1.0791812460476249,4,8
52,68,9,0.9542425094393249,1,8
53,68,5,0.6989700043360189,2,3
54,68,8,0.9030899869919435,1,7
55,68,5,0.6989700043360189,2,3
56,68,9,0.9542425094393249,1,8
57,68,3,0.47712125471966244,2,1
58,68,6,0.7781512503836436,1,5
59,68,9,0.9542425094393249,7,2
60,68,7,0.8450980400142568,1,6
61,68,7,0.8450980400142568,4,3
62,68,2,0.3010299956639812,0,2
63,68,6,0.7781512503836436,2,4
64,68,2,0.3010299956639812,1,1
65,68,1,0.0,0,1
66,68,6,0.7781512503836436,3,3
67,68,3,0.47712125471966244,2,1
69,68,5,0.6989700043360189,3,2
70,68,1,0.0,1,0
71,68,3,0.47712125471966244,3,0
72,68,2,0.3010299956639812,0,2
73,68,1,0.0,0,1
74,68,1,0.0,0,1
75,68,2,0.3010299956639812,1,1
76,68,2,0.3010299956639812,1,1
77,68,1,0.0,0,1
78,68,1,0.0,0,1
79,68,2,0.3010299956639812,2,0
82,68,1,0.0,1,0
17,69,1,0.0,0,1
18,69,1,0.0,0,1
22,69,2,0.3010299956639812,1,1
24,69,1,0.0,0,1
25,69,1,0.0,0,1
26,69,3,0.47712125471966244,1,2
27,69,1,0.0,0,1
30,69,1,0.0,0,1
31,69,2,0.3010299956639812,1,1
32,69,1,0.0,1,0
33,69,3,0.47712125471966244,1,2
34,69,2,0.3010299956639812,0,2
35,69,1,0.0,1,0
36,69,6,0.7781512503836436,3,3
37,69,1,0.0,0,1
38,69,3,0.47712125471966244,1,2
39,69,4,0.6020599913279624,3,1
40,69,5,0.6989700043360189,2,3
41,69,6,0.7781512503836436,1,5
42,69,4,0.6020599913279624,1,3
43,69,3,0.47712125471966244,1,2
44,69,6,0.7781512503836436,2,4
45,69,3,0.47712125471966244,0,3
46,69,3,0.47712125471966244,0,3
47,69,4,0.6020599913279624,0,4
48,69,7,0.8450980400142568,4,3
49,69,10,1.0,1,9
50,69,9,0.9542425094393249,0,9
51,69,9,0.9542425094393249,2,7
52,69,7,0.8450980400142568,3,4
53,69,9,0.9542425094393249,2,7
54,69,2,0.3010299956639812,0,2
55,69,2,0.3010299956639812,1,1
56,69,6,0.7781512503836436,3,3
57,69,6,0.7781512503836436,2,4
58,69,4,0.6020599913279624,2,2
59,69,5,0.6989700043360189,2,3
60,69,2,0.3010299956639812,1,1
61,69,2,0.3010299956639812,0,2
62,69,3,0.47712125471966244,3,0
63,69,1,0.0,0,1
64,69,2,0.3010299956639812,0,2
65,69,3,0.47712125471966244,2,1
66,69,3,0.47712125471966244,1,2
67,69,3,0.47712125471966244,1,2
68,69,1,0.0,1,0
69,69,3,0.47712125471966244,2,1
70,69,4,0.6020599913279624,1,3
71,69,2,0.3010299956639812,0,2
72,69,2,0.3010299956639812,0,2
73,69,2,0.3010299956639812,2,0
76,69,1,0.0,0,1
77,69,1,0.0,0,1
86,69,1,0.0,0,1
18,70,1,0.0,0,1
20,70,1,0.0,0,1
21,70,2,0.3010299956639812,1,1
23,70,3,0.47712125471966244,0,3
25,70,1,0.0,0,1
27,70,1,0.0,0,1
29,70,1,0.0,1,0
32,70,1,0.0,0,1
33,70,1,0.0,0,1
34,70,2,0.3010299956639812,1,1
35,70,3,0.47712125471966244,1,2
36,70,5,0.6989700043360189,1,4
37,70,4,0.6020599913279624,1,3
38,70,5,0.6989700043360189,1,4
39,70,4,0.6020599913279624,2,2
40,70,2,0.3010299956639812,1,1
41,70,5,0.6989700043360189,2,3
42,70,4,0.6020599913279624,1,3
43,70,4,0.6020599913279624,1,3
44,70,4,0.6020599913279624,1,3
45,70,3,0.47712125471966244,1,2
46,70,3,0.47712125471966244,3,0
47,70,6,0.7781512503836436,2,4
48,70,2,0.3010299956639812,1,1
49,70,6,0.7781512503836436,3,3
50,70,4,0.6020599913279624,1,3
51,70,13,1.1139433523068367,3,10
52,70,7,0.8450980400142568,3,4
53,70,3,0.47712125471966244,2,1
54,70,6,0.7781512503836436,2,4
55,70,6,0.7781512503836436,0,6
56,70,3,0.47712125471966244,0,3
57,70,10,1.0,2,8
58,70,4,0.6020599913279624,0,4
59,70,2,0.3010299956639812,1,1
61,70,2,0.3010299956639812,2,0
62,70,7,0.8450980400142568,1,6
63,70,2,0.3010299956639812,1,1
64,70,2,0.3010299956639812,0,2
65,70,1,0.0,1,0
66,70,2,0.3010299956639812,1,1
67,70,1,0.0,1,0
68,70,2,0.3010299956639812,1,1
69,70,1,0.0,0,1
70,70,2,0.3010299956639812,0,2
71,70,3,0.47712125471966244,2,1
72,70,1,0.0,1,0
74,70,3,0.47712125471966244,0,3
78,70,1,0.0,0,1
84,70,1,0.0,0,1
85,70,1,0.0,0,1
86,70,1,0.0,0,1
14,71,1,0.0,0,1
20,71,1,0.0,0,1
26,71,2,0.3010299956639812,0,2
30,71,1,0.0,0,1
32,71,1,0.0,0,1
33,71,2,0.3010299956639812,1,1
34,71,2,0.3010299956639812,1,1
36,71,4,0.6020599913279624,2,2
37,71,1,0.0,1,0
38,71,1,0.0,0,1
39,71,2,0.3010299956639812,1,1
40,71,4,0.6020599913279624,2,2
41,71,1,0.0,0,1
42,71,5,0.6989700043360189,1,4
43,71,5,0.6989700043360189,0,5
44,71,4,0.6020599913279624,0,4
45,71,3,0.47712125471966244,2,1
46,71,2,0.3010299956639812,0,2
47,71,1,0.0,1,0
48,71,2,0.3010299956639812,0,2
49,71,2,0.3010299956639812,1,1
50,71,3,0.47712125471966244,0,3
51,71,2,0.3010299956639812,0,2
52,71,1,0.0,0,1
53,71,4,0.6020599913279624,1,3
55,71,1,0.0,0,1
56,71,2,0.3010299956639812,1,1
57,71,2,0.3010299956639812,1,1
58,71,3,0.47712125471966244,1,2
59,71,1,0.0,0,1
60,71,3,0.47712125471966244,3,0
61,71,3,0.47712125471966244,0,3
62,71,1,0.0,0,1
63,71,2,0.3010299956639812,0,2
64,71,1,0.0,0,1
75,71,1,0.0,1,0
78,71,1,0.0,1,0
13,72,2,0.3010299956639812,0,2
19,72,1,0.0,0,1
25,72,1,0.0,0,1
28,72,1,0.0,0,1
32,72,3,0.47712125471966244,3,0
35,72,2,0.3010299956639812,0,2
36,72,1,0.0,0,1
38,72,1,0.0,0,1
39,72,2,0.3010299956639812,2,0
40,72,1,0.0,0,1
41,72,1,0.0,0,1
42,72,3,0.47712125471966244,2,1
43,72,1,0.0,1,0
44,72,1,0.0,0,1
45,72,3,0.47712125471966244,0,3
46,72,4,0.6020599913279624,1,3
47,72,2,0.3010299956639812,2,0
48,72,1,0.0,0,1
50,72,5,0.6989700043360189,1,4
51,72,4,0.6020599913279624,1,3
52,72,2,0.3010299956639812,1,1
53,72,4,0.6020599913279624,2,2
54,72,2,0.3010299956639812,1,1
55,72,3,0.47712125471966244,0,3
56,72,1,0.0,0,1
57,72,2,0.3010299956639812,1,1
61,72,2,0.3010299956639812,1,1
63,72,2,0.3010299956639812,1,1
64,72,1,0.0,1,0
65,72,1,0.0,0,1
67,72,1,0.0,0,1
71,72,1,0.0,0,1
77,72,1,0.0,0,1
80,72,1,0.0,0,1
83,72,1,0.0,0,1
87,72,1,0.0,0,1
91,72,1,0.0,1,0
11,73,1,0.0,0,1
27,73,1,0.0,1,0
33,73,1,0.0,1,0
35,73,2,0.3010299956639812,0,2
36,73,2,0.3010299956639812,0,2
37,73,1,0.0,1,0
40,73,1,0.0,0,1
43,73,1,0.0,0,1
44,73,1,0.0,0,1
46,73,4,0.6020599913279624,2,2
47,73,1,0.0,1,0
48,73,2,0.3010299956639812,1,1
49,73,3,0.47712125471966244,1,2
50,73,2,0.3010299956639812,2,0
51,73,2,0.3010299956639812,1,1
52,73,3,0.47712125471966244,1,2
54,73,2,0.3010299956639812,0,2
56,73,1,0.0,0,1
57,73,1,0.0,0,1
58,73,1,0.0,0,1
60,73,3,0.47712125471966244,1,2
63,73,1,0.0,0,1
67,73,1,0.0,0,1
68,73,1,0.0,0,1
70,73,2,0.3010299956639812,1,1
76,73,1,0.0,0,1
30,74,1,0.0,1,0
34,74,1,0.0,0,1
37,74,1,0.0,0,1
42,74,2,0.3010299956639812,0,2
43,74,1,0.0,0,1
45,74,1,0.0,0,1
48,74,2,0.3010299956639812,1,1
49,74,1,0.0,0,1
50,74,1,0.0,0,1
52,74,1,0.0,0,1
53,74,1,0.0,0,1
55,74,2,0.3010299956639812,0,2
56,74,1,0.0,0,1
57,74,1,0.0,0,1
58,74,1,0.0,0,1
59,74,1,0.0,0,1
60,74,1,0.0,0,1
63,74,2,0.3010299956639812,1,1
64,74,2,0.3010299956639812,1,1
65,74,1,0.0,0,1
67,74,1,0.0,1,0
78,74,1,0.0,0,1
87,74,1,0.0,0,1
13,75,1,0.0,0,1
33,75,1,0.0,0,1
35,75,1,0.0,0,1
37,75,1,0.0,0,1
39,75,1,0.0,0,1
42,75,1,0.0,0,1
44,75,1,0.0,1,0
49,75,1,0.0,1,0
50,75,1,0.0,0,1
51,75,2,0.3010299956639812,1,1
52,75,1,0.0,0,1
53,75,1,0.0,1,0
54,75,1,0.0,1,0
57,75,1,0.0,0,1
61,75,1,0.0,0,1
63,75,1,0.0,0,1
65,75,1,0.0,0,1
69,75,1,0.0,1,0
79,75,1,0.0,0,1
15,76,1,0.0,0,1
34,76,1,0.0,1,0
35,76,1,0.0,0,1
40,76,1,0.0,0,1
